100, 0, 1216.98, 1566.98, 21, 21, 0, 0, 0, 80, 20, 
100, 1, 927.963, 1128.98, 12, 20, 0, 0, 0, 80, 20, 
100, 2, 1035.91, 1668.97, -12, -13, 0, 0, 0, 80, 20, 
100, 3, 1050.98, 1663.95, 18, -21, 0, 0, 0, 80, 20, 
100, 4, 1304.97, 1776.98, 14, -11, 0, 0, 0, 80, 20, 
100, 5, 1466.98, 1131.89, 19, -20, 0, 0, 0, 80, 20, 
100, 6, 1517.98, 1660.04, 19, 16, 0, 0, 0, 80, 20, 
100, 7, 1777.97, 1129.96, 14, 12, 0, 0, 0, 80, 20, 
100, 8, 1759.9, 1707.04, -15, 17, 0, 0, 0, 80, 20, 
100, 9, 1979.98, 2126.03, 20, 13, 0, 0, 0, 80, 20, 
100, 10, 2199.9, 1079.97, -15, 14, 0, 0, 0, 80, 20, 
100, 11, 2125.9, 1336.04, -17, 20, 0, 0, 0, 80, 20, 
100, 12, 1517.97, 1391.97, 15, -15, 0, 0, 0, 80, 20, 
100, 13, 1505.9, 1241.04, -18, 17, 0, 0, 0, 80, 20, 
100, 14, 714.977, 1249.91, 18, -11, 0, 0, 0, 80, 20, 
100, 15, 788.895, 1451.91, -19, -11, 0, 0, 0, 80, 20, 
100, 16, 1039.98, 1303.98, 19, 19, 0, 0, 0, 80, 20, 
100, 17, 1101.97, 1269.9, 13, -15, 0, 0, 0, 80, 20, 
100, 18, 1235.97, 1247.98, 14, 19, 0, 0, 0, 80, 20, 
100, 19, 1378.91, 1229.98, -12, 17, 0, 0, 0, 80, 20, 
100, 20, 1511.9, 1347.97, -17, 15, 0, 0, 0, 80, 20, 
100, 21, 1625.91, 1326.9, -13, -18, 0, 0, 0, 80, 20, 
100, 22, 1823.9, 1239.97, -18, 15, 0, 0, 0, 80, 20, 
100, 23, 1813.98, 1420.97, 18, 14, 0, 0, 0, 80, 20, 
100, 24, 2142.9, 1380.89, -17, -19, 0, 0, 0, 80, 20, 
100, 25, 2180.91, 1172.98, -13, 20, 0, 0, 0, 80, 20, 
100, 26, 1632.96, 1450.98, 11, 21, 0, 0, 0, 80, 20, 
100, 27, 1585.96, 1415.91, 12, -12, 0, 0, 0, 80, 20, 
100, 28, 1006.03, 1565.91, 12, -11, 0, 0, 0, 80, 20, 
100, 29, 710.964, 1586.97, 12, 14, 0, 0, 0, 80, 20, 
100, 30, 906.966, 1747.96, 13, 11, 0, 0, 0, 80, 20, 
100, 31, 1127.98, 1546.91, 19, -13, 0, 0, 0, 80, 20, 
100, 32, 1239.9, 1550.9, -17, -15, 0, 0, 0, 80, 20, 
100, 33, 1232.9, 1690.97, -15, 14, 0, 0, 0, 80, 20, 
100, 34, 1604.91, 1603.9, -12, -17, 0, 0, 0, 80, 20, 
100, 35, 1523.98, 1499.98, 18, 21, 0, 0, 0, 80, 20, 
100, 36, 1773.98, 1501.96, 19, 12, 0, 0, 0, 80, 20, 
100, 37, 1905.98, 1579.9, 19, -16, 0, 0, 0, 80, 20, 
100, 38, 2076.89, 1521.97, -19, 14, 0, 0, 0, 80, 20, 
100, 39, 2085.04, 1691.98, 16, 18, 0, 0, 0, 80, 20, 
100, 40, 1573.97, 1630.97, 16, 13, 0, 0, 0, 80, 20, 
100, 41, 1481.9, 1648.91, -18, -12, 0, 0, 0, 80, 20, 
100, 42, 1648.04, 1804.91, 16, -12, 0, 0, 0, 80, 20, 
100, 43, 835.967, 1786.89, 13, -21, 0, 0, 0, 80, 20, 
100, 44, 1018.9, 1818.91, -18, -13, 0, 0, 0, 80, 20, 
100, 45, 1179.9, 1901.91, -14, -12, 0, 0, 0, 80, 20, 
100, 46, 1252.97, 1833.89, 15, -21, 0, 0, 0, 80, 20, 
100, 47, 1343.9, 1919.9, -18, -15, 0, 0, 0, 80, 20, 
100, 48, 1522.89, 1904.97, -19, 13, 0, 0, 0, 80, 20, 
100, 49, 1643.9, 1831.98, -16, 18, 0, 0, 0, 80, 20, 
100, 50, 1809.96, 1855.89, 11, -19, 0, 0, 0, 80, 20, 
100, 51, 1946.91, 1753.97, -13, 14, 0, 0, 0, 80, 20, 
100, 52, 2177.97, 1860.9, 16, -14, 0, 0, 0, 80, 20, 
100, 53, 2115.9, 1891.98, -17, 17, 0, 0, 0, 80, 20, 
100, 54, 1596.97, 1868.98, 16, 20, 0, 0, 0, 80, 20, 
100, 55, 1457.98, 1700.97, 20, 14, 0, 0, 0, 80, 20, 
100, 56, 1786.96, 2149.91, -16, -11, 0, 0, 0, 80, 20, 
100, 57, 788.898, 2167.9, -17, -14, 0, 0, 0, 80, 20, 
100, 58, 959.972, 2139.89, 15, -21, 0, 0, 0, 80, 20, 
100, 59, 985.898, 2146.89, -17, -21, 0, 0, 0, 80, 20, 
100, 60, 1197.97, 2239.9, 16, -16, 0, 0, 0, 80, 20, 
100, 61, 1477.98, 2156.89, 20, -21, 0, 0, 0, 80, 20, 
100, 62, 1531.89, 2096.9, -19, -14, 0, 0, 0, 80, 20, 
100, 63, 1521.9, 2196.99, -18, 21, 0, 0, 0, 80, 20, 
100, 64, 1770.9, 2080.97, -18, 13, 0, 0, 0, 80, 20, 
100, 65, 1841.89, 2260.89, -19, -21, 0, 0, 0, 80, 20, 
100, 66, 2060.89, 2266.9, -19, -18, 0, 0, 0, 80, 20, 
100, 67, 1151.95, 2248.89, -20, -20, 0, 0, 0, 80, 20, 
100, 68, 1602.89, 2195.89, -20, -20, 0, 0, 0, 80, 20, 
100, 69, 1529.91, 2122.91, -13, -13, 0, 0, 0, 80, 20, 
100, 70, 805.04, 2293.98, 17, 17, 0, 0, 0, 80, 20, 
100, 71, 683.981, 2293.98, 19, 19, 0, 0, 0, 80, 20, 
100, 72, 831.909, 2301.91, -12, -12, 0, 0, 0, 80, 20, 
100, 73, 911.911, 2241.91, -11, -11, 0, 0, 0, 80, 20, 
100, 74, 1186.89, 2376.89, -18, -18, 0, 0, 0, 80, 20, 
100, 75, 1222.97, 2272.97, 15, 15, 0, 0, 0, 80, 20, 
100, 76, 1406.97, 2316.97, 16, 16, 0, 0, 0, 80, 20, 
100, 77, 1500.98, 2270.98, 17, 17, 0, 0, 0, 80, 20, 
100, 78, 1833.89, 2463.89, -20, -20, 0, 0, 0, 80, 20, 
100, 79, 1939.98, 2429.98, 20, 20, 0, 0, 0, 80, 20, 
100, 80, 750, 900, 0, 0, 0, 0, 0, 80, 20, 
100, 81, 1030, 900, 0, 0, 0, 0, 0, 80, 20, 
100, 82, 1310, 900, 0, 0, 0, 0, 0, 80, 20, 
100, 83, 1590, 900, 0, 0, 0, 0, 0, 80, 20, 
100, 84, 1870, 900, 0, 0, 0, 0, 0, 80, 20, 
100, 85, 2150, 900, 0, 0, 0, 0, 0, 80, 20, 
100, 86, 2430, 900, 0, 0, 0, 0, 0, 80, 20, 
100, 87, 750, 1180, 0, 0, 0, 0, 0, 80, 20, 
100, 88, 1030, 1180, 0, 0, 0, 0, 0, 80, 20, 
100, 89, 1310, 1180, 0, 0, 0, 0, 0, 80, 20, 
100, 90, 1590, 1180, 0, 0, 0, 0, 0, 80, 20, 
100, 91, 1870, 1180, 0, 0, 0, 0, 0, 80, 20, 
100, 92, 2150, 1180, 0, 0, 0, 0, 0, 80, 20, 
100, 93, 2430, 1180, 0, 0, 0, 0, 0, 80, 20, 
100, 94, 750, 1460, 0, 0, 0, 0, 0, 80, 20, 
100, 95, 1030, 1460, 0, 0, 0, 0, 0, 80, 20, 
100, 96, 1310, 1460, 0, 0, 0, 0, 0, 80, 20, 
100, 97, 1590, 1460, 0, 0, 0, 0, 0, 80, 20, 
100, 98, 1870, 1460, 0, 0, 0, 0, 0, 80, 20, 
100, 99, 2150, 1460, 0, 0, 0, 0, 0, 80, 20, 
